url,status,state,parent,failureDetails
"https://library.soton.ac.uk/education",200,OK,"https://library.soton.ac.uk/home/subjects","[]"
"https://library.soton.ac.uk/srch.php?tag=academic+skills&default_lg=1",200,OK,"https://library.soton.ac.uk/sash","[]"
"https://i.imgur.com/D2iBWjj.png",200,OK,"https://library.soton.ac.uk/sash","[]"
"https://twitter.com/UniSotonLibrary",200,OK,"https://library.soton.ac.uk/","[]"
"https://library.soton.ac.uk/artanddesign",200,OK,"https://library.soton.ac.uk/home/subjects","[]"
"https://i.imgur.com/xlplJ3W.png",200,OK,"https://library.soton.ac.uk/sash","[]"
"https://i.imgur.com/cuxTxgM.png",200,OK,"https://library.soton.ac.uk/sash","[]"
"https://i.imgur.com/iI34bDd.png",200,OK,"https://library.soton.ac.uk/sash","[]"
"https://guides.soton.ac.uk/open/library/accordion/css/style.css",200,OK,"https://library.soton.ac.uk/sash","[]"
"https://guides.soton.ac.uk/open/library/accordion/css/reset.css",200,OK,"https://library.soton.ac.uk/sash","[]"
"https://i.imgur.com/cOAOSRK.png",200,OK,"https://library.soton.ac.uk/sash","[]"
"https://library.soton.ac.uk/c.php?g=131292&p=1416167",200,OK,"https://library.soton.ac.uk/home/subjects","[]"
"https://library.soton.ac.uk/srch.php?tag=skills+hub&default_lg=1",0,BROKEN,"https://library.soton.ac.uk/sash",""
"https://library.soton.ac.uk/c.php?g=131352",200,OK,"https://library.soton.ac.uk/home/subjects","[]"
"http://library.soton.ac.uk/researchdata/",200,OK,"https://library.soton.ac.uk/research","[]"
"https://library.soton.ac.uk/prf.php?id=314e9f20-7be3-11ed-b9dc-02207e550b73",200,OK,"https://library.soton.ac.uk/home/subjects","[]"
"https://library.soton.ac.uk/srch.php?tag=academic+skills+service&default_lg=1",200,OK,"https://library.soton.ac.uk/sash","[]"
"https://dkou0skpxpnwz.cloudfront.net/customers/501/images/Meet_the_Team_-_5-2024.png",200,OK,"https://library.soton.ac.uk/sash","[]"
"https://libapps-eu.s3.amazonaws.com/accounts/1311/images/RLscreenshot15.jpg",200,OK,"https://library.soton.ac.uk/sash/online-reading-lists","[]"
"https://libapps-eu.s3.amazonaws.com/accounts/1311/images/RLsearchbox2.jpg",200,OK,"https://library.soton.ac.uk/sash/online-reading-lists","[]"
"https://libapps-eu.s3.amazonaws.com/accounts/1311/images/RLscreenshot16.jpg",200,OK,"https://library.soton.ac.uk/sash/online-reading-lists","[]"
"https://guides.soton.ac.uk/open/library/accordion/js/modernizr.js",200,OK,"https://library.soton.ac.uk/sash","[]"
"https://library.soton.ac.uk/srch.php?tag=help+with+writing&default_lg=1",200,OK,"https://library.soton.ac.uk/sash","[]"
"https://library.soton.ac.uk/srch.php?tag=maths+skills&default_lg=1",200,OK,"https://library.soton.ac.uk/sash","[]"
"https://library.soton.ac.uk/engineering",200,OK,"https://library.soton.ac.uk/home/subjects","[]"
"https://library.soton.ac.uk/srch.php?tag=skills+for+university&default_lg=1",200,OK,"https://library.soton.ac.uk/sash","[]"
"http://library.soton.ac.uk/sash/learning-from-lectures",200,OK,"https://library.soton.ac.uk/sash","[]"
"http://library.soton.ac.uk/sash/effective-reading",200,OK,"https://library.soton.ac.uk/sash","[]"
"https://libapps-eu.s3.amazonaws.com/accounts/1311/images/library-chat2.fw.png",200,OK,"https://library.soton.ac.uk/sash/online-reading-lists","[]"
"https://libapps-eu.s3.amazonaws.com/customers/501/images/book-online-appointment.PNG",200,OK,"https://library.soton.ac.uk/sash/online-reading-lists","[]"
"https://library.soton.ac.uk/ecs",200,OK,"https://library.soton.ac.uk/home/subjects","[]"
"https://libapps-eu.s3.amazonaws.com/accounts/1311/images/RLscreenshot6.jpg",200,OK,"https://library.soton.ac.uk/sash/online-reading-lists","[]"
"https://libapps-eu.s3.amazonaws.com/accounts/1311/images/RLscreenshot5.jpg",200,OK,"https://library.soton.ac.uk/sash/online-reading-lists","[]"
"https://library.soton.ac.uk/AS_heretohelp",200,OK,"https://library.soton.ac.uk/sash","[]"
